0.057743,33.877
0.12251,29.266
0.37316,33.828
0.14315,20.787
0.011192,196.99
0.089226,42.798
0.086185,42.537
0.014387,139.64
0.0074519,234.07
0.094167,35.531
0.20543,30.121
0.13267,22.111
0.29133,21.491
0.01091,181.98
0.13512,17.715
0.2004,32.886
0.34256,46.595
0.082113,37.746
0.087045,56.347
0.019525,125
0.4451,25.118
0.31146,19.228
0.34737,29.266
0.12742,41.794
0.079845,20.349
0.16228,13.058
0.30334,9.0198
0.20277,28.246
0.10995,35.334
0.1495,24.422
0.039016,67.109
0.20017,49.164
0.20203,31.394
0.12385,16.429
0.18889,12.597
0.15278,21.512
0.24318,16.634
0.13614,23.213
0.016073,119.33
0.091398,34.014
0.1373,27.939
0.19291,41.732
0.070591,26.545
0.039829,49.068
0.14619,23.841
0.016484,117.22
0.055374,31.116
0.13211,27.466
0.080012,31.287
0.17324,11.738
0.17301,16.424
0.047833,54.992
0.059089,137.72
0.0092488,36699
0.082095,186.15
0.43543,99.485
0.30072,72.15
0.17526,31.357
0.15373,27.633
0.1053,24.688
0.32591,11.342
0.20385,32.493
0.0756,27.486
0.077275,26.724
0.30808,13.897
0.24673,22.419
0.1057,22.816
0.22024,47.965
0.050048,46.002
0.1442,24.808
0.37747,14.003
0.081502,24.641
0.46695,21.065
0.10344,17.28
0.061041,35.803
0.23737,124.21
0.090512,24.785
0.14749,30.798
0.14805,34.737
0.016912,216.49
0.079086,29.605
0.052063,54.692
0.021406,161.28
0.08359,59.562
0.39878,65.223
0.024342,62.142
0.022542,96.326
0.036594,108.48
0.094183,25.085
0.18044,34.609
0.24428,23.432
0.22786,29.532
0.057808,36.587
0.121,18.756
0.029091,101.21
0.31507,17.98
0.0067868,458.57
0.20015,25.17
0.21677,23.137
0.11467,24.73
0.16579,30.81
0.43467,61.318
0.15821,19.767
0.10049,31.484
0.12721,17.567
0.1139,30.524
0.35578,11.218
0.14161,24.999
0.016241,112.96
0.15157,22.597
0.39887,63.513
0.12517,26.768
0.20186,26.653
0.016738,110.33
0.12747,28.496
0.074593,43.754
0.058958,36.948
0.052833,43.856
0.18355,22.859
0.53351,102.49
0.08066,1194.7
0.49493,47.002
0.14954,21.734
0.38613,50.089
0.21581,59.356
0.18498,14.491
0.18061,41.456
0.3012,35.472
0.19983,20.371
0.1806,51.722
0.39096,15.889
0.19135,23.966
0.023724,81.396
0.007252,264.58
0.17063,28.195
0.14814,38.827
0.30618,32.904
0.37561,26.495
0.10086,32.044
0.48952,22.499
0.13669,20.708
0.058521,33.052
0.041265,41.624
0.21744,20.108
0.14856,40.133
0.066275,30.597
0.16148,17.681
0.036902,52.315
0.062283,49.275
0.11903,13.686
0.23553,14.661
0.1102,56.551
0.30071,37.143
0.077971,42.041
0.055141,56.443
0.28867,79.251
0.25158,19.348
0.32855,53.344
0.33856,52.627
0.033784,61.944
0.23246,79.062
0.25164,30.521
0.16539,26.3
0.0084452,368.33
0.26167,36.449
0.066659,43.655
0.11863,24.461
0.16078,27.194
0.21439,26.051
0.19809,11.842
0.12885,20.729
0.33591,26.753
0.042117,44.492
0.17075,46.918
0.22046,27.383
0.067839,85.719
0.39124,44.224
0.51336,37.876
0.50489,34.691
0.28352,49.393
0.31508,37.911
0.38834,27.242
0.49989,27.615
0.36742,24.957
0.050983,33.362
0.18346,30.888
0.26455,9.043
0.40748,48.366
0.20348,25.452
0.14013,13.616
0.12845,31.485
0.18402,28.392
0.58532,4.853
0.56759,47.461
0.064832,77.334
0.22854,11.88
0.65625,6.1886
0.23542,16.015
0.32449,13.634
0.20361,17.664
0.62629,25.652
0.43618,17.107
0.023365,102.8
0.098865,40.448
0.36645,12.647
0.044946,48.177
0.21637,16.852
0.13848,17.665
0.095851,39.195
0.15115,17.816
0.39453,32.663
0.27839,18.717
0.22667,72.03
0.083901,17.82
0.14967,19.201
0.079297,142.11
0.18628,18.634
0.13408,22.989
0.055178,45.764
0.0568,64.074
0.012418,218.74
0.0439,60.058
0.039227,44.242
0.10342,380.59
0.086234,26.965
0.050068,45.952
0.15536,37.439
0.11085,21.223
0.20188,15.156
0.22305,30.336
0.026895,65.745
0.12813,25.396
0.24876,12.874
0.037515,67.219
0.041708,38.602
0.11734,25.153
0.20944,21.395
0.11811,31.324
0.24556,27.246
0.54991,100.88
0.11489,73.464
0.14308,14.132
0.23028,24.245
0.23838,16.907
0.24452,14.802
0.0084644,248.39
0.38041,14.271
0.14349,26.108
0.2505,41.472
0.11889,33.837
0.85938,40.844
0.33437,52.473
0.30871,22.809
0.42409,55.874
0.38404,41.726
0.10756,28.196
0.0074877,269.12
0.34314,35.774
0.25738,26.008
0.18072,57.404
0.2552,43.206
0.36811,24.372
0.22479,37.719
0.10995,22.711
0.023327,110.51
0.15092,18.718
0.071363,28.083
0.18203,13.185
0.26173,47.728
0.022013,123.05
0.043077,47.563
0.22901,14.705
0.032135,107.94
0.11393,44.835
0.063345,37.625
0.18453,13.119
0.11347,28.405
0.019486,135.91
0.023209,87.196
0.051695,44.294
0.053045,48.749
0.029842,59.85
0.012022,188.19
0.053122,40.587
0.037028,61.127
0.40369,42.604
0.032432,59.228
0.075572,47.15
0.2101,90.72
0.20617,173.55
0.018723,10327
0.12887,47.776
0.015086,115.83
0.17997,17.947
0.32962,45.796
0.07644,35.412
0.17936,29.444
0.61021,23.117
0.02845,77.588
0.068412,33.788
0.18456,19.214
0.25392,55.878
0.27978,30.769
0.33163,43.01
0.23684,27.482
0.31472,55.031
0.27696,27.452
0.17749,48.054
0.056016,31.548
0.42864,40.504
0.055343,41.848
0.10307,24.093
0.30307,102.95
0.54028,40.606
0.25708,25.131
0.1264,41.016
0.018879,128.52
0.23681,28.847
0.5613,21.522
0.10938,19.02
0.12632,26.812
0.10199,24.373
0.018731,98.435
0.17193,20.476
0.11042,29.979
0.051153,44.901
0.37349,50.782
0.13081,24.313
0.074043,27.788
0.12584,27.614
0.45207,59.392
0.11751,20.745
0.25394,28.951
0.13102,24.498
0.0030707,300.31
0.017812,94.781
0.15667,27.746
0.12497,30.762
0.32737,19.556
0.11429,35.538
0.030466,69.205
0.055496,46.965
0.229,18.773
0.10671,23.593
0.047999,35.211
0.037545,59.749
0.21601,58.409
0.16864,16.955
0.098875,41.607
0.063014,32.378
0.052817,55.219
0.030376,76.4
0.1871,18.306
0.21386,51.742
0.059469,38.082
0.053082,46.631
0.16694,33.663
0.17999,37.905
0.11732,22.088
0.3305,28.867
0.28598,22.602
0.035086,56.541
0.17116,25.293
0.013661,157.31
0.20707,15.947
0.21452,16.603
0.16312,35.714
0.29024,30.808
0.019804,120.18
0.35322,14.533
0.21584,15.136
0.2037,26.625
0.3385,56.39
0.042573,46.834
0.16595,92.298
0.36518,91.688
0.42739,18.249
0.053649,32.595
0.19318,17.768
0.13044,22.214
0.081894,36.262
0.38854,30.191
0.0090625,9604.9
0.34041,81.24
0.30446,48.331
0.31427,45.879
0.26929,27.391
0.27154,84.336
0.045991,2895.5
0.15144,19.832
0.30264,29.058
0.2251,32.83
0.15352,45.925
0.19766,29.655
0.053092,55.864
0.094331,37.723
0.028061,88.352
0.21871,31.062
0.18976,25.27
0.10526,40.572
0.13511,16.727
0.025303,65.588
0.16722,32.739
0.18889,20.739
0.12212,33.422
0.16712,31.265
0.11324,33.555
0.077445,45.238
0.064792,35.168
0.049685,62.318
0.21332,40.13
0.13991,23.057
0.17817,25.172
0.027995,106.25
0.014109,130.26
0.031937,64.778
0.11737,17.34
0.15181,35.248
0.15796,28.034
0.032006,64.461
0.74905,12.948
0.5916,66.273
0.56399,21.389
0.27227,59.999
0.20758,20.168
0.16319,84.034
0.29035,39.421
0.45467,51.048
0.2314,26.838
0.053666,34.906
0.12107,19.117
0.097819,44.043
0.20231,24.454
0.10781,21.106
0.13986,55.178
0.088609,38.214
0.018053,156.95
0.35899,33.395
0.14072,43.676
0.31886,25.825
0.051704,45.483
0.16084,15.17
0.31007,17.458
0.22419,17.917
0.018186,114.43
0.20824,9.7779
0.19484,19.664
0.062279,57.084
0.29668,65.367
0.47011,63.703
0.38273,46.511
0.033971,115.53
0.2519,83.865
1.0087,6.146
0.18414,27.7
0.024814,93.09
0.22776,26.496
0.27457,43.796
0.36547,88.17
0.47,69.647
0.19861,22.664
0.042431,52.671
0.32405,81.332
0.28074,53.311
0.21007,32.891
0.21178,8.3724
0.1529,22.013
0.068057,33.247
0.13418,20.299
0.21593,17.314
0.24096,83.312
0.21481,12.472
0.036088,69.569
0.20131,47.397
0.14112,26.757
0.17801,39.027
0.15854,22.251
0.015941,7357.1
0.021412,137.49
0.26769,25.78
0.013733,117.29
0.2049,22.189
0.40803,42.514
0.29321,14.782
0.26836,18.929
0.14664,16.299
0.56887,24.514
0.21641,22.353
0.029418,87.254
0.082411,36.366
0.0049534,378.72
0.06851,36.506
0.044547,46.3
0.12499,18.893
0.18901,35.012
0.021339,113.06
0.14183,24.093
0.32264,21.45
0.49862,15.88
0.28641,32.62
0.097635,27.831
0.14285,37.886
0.13864,40.153
0.18562,19.395
0.12317,21.398
0.13277,37.893
0.23993,27.008
0.11271,32.059
0.094628,26.227
0.05064,72.479
0.090993,25.194
0.24343,13.659
0.12024,24.73
0.25588,24.228
0.051447,62.543
0.29208,11.921
0.10287,28.783
0.087902,23.449
0.090809,31.089
0.080292,20.968
0.017068,132.8
0.084227,33.546
0.16125,28.715
0.0057523,327.69
0.043999,49.718
0.26489,7.2032
0.31945,19.058
0.117,17.757
0.16158,16.169
0.12659,26.902
0.25381,19.655
0.14517,12.514
0.092774,50.952
0.10538,35.165
0.16262,27.359
0.029641,66.796
0.010845,194.63
0.14404,38.508
0.11643,40.911
0.010017,176.29
0.12301,34.836
0.11541,60.091
0.15261,12.254
0.21392,24.301
0.2078,11.201
0.09824,34.928
0.43744,16.265
0.035288,66.015
0.035253,45.5
0.16965,27.357
0.10293,37.47
0.25414,9.3237
0.073706,44.567
0.064157,27.722
0.1619,29.816
0.26219,11.764
0.16872,13.555
0.1538,36.151
0.37528,71.105
0.070441,40.638
0.19934,33.616
0.26411,31.62
0.16376,15.611
0.10458,20.541
0.16524,42.303
0.15998,44.197
0.10517,31.562
0.34961,37.716
0.39223,50.518
0.07889,45.321
0.031105,84.505
0.17388,29.875
0.37236,9.226
0.032039,47.205
0.0095768,7677.8
0.027455,69.988
0.0070124,237.72
0.035285,50.481
0.28112,33.043
0.15379,25.218
0.16329,52.007
0.17986,54.501
0.55677,64.913
0.016467,109.86
0.12407,43.586
0.10671,25.148
0.26301,35.518
0.22727,20.712
0.096837,21.966
0.11745,18.859
0.044616,44.67
0.0032534,686.84
0.097175,38.586
0.11652,41.186
0.28002,48.3
0.25623,31.231
0.18026,72.636
0.28625,42.952
0.20642,37.619
0.10646,36.317
0.3392,30.479
0.17612,27.437
0.14141,40.437
0.38425,30.052
0.20944,33.293
0.11451,37.293
0.088635,38.246
0.14818,16.898
0.19455,23.308
0.14959,36.658
0.29917,35.235
0.26531,30.504
0.1665,67.518
0.29579,33.226
0.2479,32.437
0.28105,33.271
0.13648,19.859
0.0090702,201.31
0.15291,38.269
0.41283,6.1388
0.072723,47.555
0.072268,41.255
0.0052016,293.64
0.17404,25.902
0.2853,24.566
0.28226,28.066
0.40728,42.33
0.094874,37.14
0.16635,35.982
0.075832,46.11
0.21446,16.835
0.23143,34.359
0.040948,52.53
0.30667,23.695
0.019371,98.075
0.29067,19.687
0.080869,22.196
0.43954,21.487
0.11149,36.109
0.57175,9.0176
0.03304,97.738
0.065345,33.801
0.16802,42.057
0.029709,68.441
0.4842,47.016
0.031878,72.99
0.22527,16.131
0.11169,56.208
0.30968,30.699
0.081977,38.406
0.10509,40.096
0.052203,60.78
0.038608,52.869
0.13215,22.381
0.048059,46.008
0.062917,27.882
0.059497,42.967
0.19491,20.099
0.079767,69.693
0.20349,15.168
0.11809,24.285
0.42935,62.441
0.1799,16.762
0.090655,38.551
0.14602,30.337
0.083131,29.508
0.084774,38.501
0.021291,88.901
0.16482,16.293
0.1033,34.306
0.071792,23.262
0.25956,27.051
0.35074,23.345
0.13572,14.961
0.11893,28.471
0.07131,26.132
0.14817,28.606
0.026613,82.731
0.010384,179.79
0.055176,31.833
0.0954,22.326
0.20233,19.15
0.2277,11.801
0.023131,117
0.11576,27.995
0.046913,45.745
0.23226,37.082
0.018235,143.19
0.34277,118.94
0.36889,27.847
0.34774,68.435
0.022581,111.96
0.059958,32.679
0.17288,37.204
0.11416,22.872
0.24833,6.6739
0.14163,23.661
0.2289,51.382
0.11958,29.883
0.17457,26.05
0.035931,49.842
0.16827,14.069
0.14216,18.494
0.10586,85.987
0.17675,23.367
0.020543,162.19
0.027962,74.753
0.090202,31.668
0.11423,96.169
0.2481,53.572
0.15694,25.451
0.065945,58.544
0.36319,64.608
0.34814,28.592
0.14713,24.107
0.17348,21.796
0.11876,25.396
0.19674,41.929
0.042638,50.798
0.084394,347.23
0.31592,49.059
0.15875,25.686
0.14714,22.391
0.040094,4554.8
0.16181,19.155
0.17349,20.435
0.045101,65.612
0.10963,16.937
0.27961,9.4745
0.076302,43.901
0.31878,39.824
0.50389,56.57
0.068755,39.283
0.22855,19.944
0.16188,46.425
0.13785,46.561
0.10568,33.371
0.19969,23.279
0.07579,34.46
0.035405,65.432
0.13216,62.846
0.14768,16.731
0.20195,10.94
0.21358,93.955
0.025751,63.745
0.18045,27.055
0.27742,7.8742
0.2993,22.221
0.23259,16.21
0.20879,33.38
0.083488,39.313
0.0055329,404.47
0.32469,45.73
0.216,47.116
0.055508,29.61
0.11903,25.466
0.017382,118.73
0.18407,20.822
0.018083,99.813
0.22625,26.983
0.22699,21.191
0.18104,16.672
0.044829,45.264
0.072442,34.502
0.014555,118.09
0.0191,104.76
0.12047,32.605
0.41094,31.484
0.13307,25.299
0.14532,22.899
0.26547,20.585
0.090363,21.025
0.067483,37.238
0.27743,32.122
0.11621,26.736
0.06032,54.418
0.37552,14.984
0.3289,10.179
0.093416,27.028
0.20797,16.421
0.063678,46.459
0.21911,16.835
0.049431,38.387
0.19691,15.909
0.15852,28.164
0.14567,24.842
0.014594,124.98
0.029882,84.14
0.0043151,457.08
0.27988,59.5
0.16136,24.628
0.82748,32.966
0.2926,12.33
0.48936,39.418
0.33479,39.403
0.23203,16.411
0.39392,31.671
0.032755,71.131
0.050364,57.04
0.11234,28.453
0.066893,26.352
0.28809,14.25
0.23164,15.904
0.18057,18.469
0.062387,47.634
0.012257,196.42
0.23681,23.153
0.045184,47.953
0.15753,21.117
0.024945,91.951
0.19403,23.18
0.25177,14.749
0.1162,16.712
0.031478,60.386
0.10608,27.925
0.14001,21.985
0.48593,22.763
0.074221,53.83
0.25625,38.711
0.016781,113.45
0.27382,89.59
0.25457,20.777
0.18962,14.492
0.064714,43.653
0.069181,34.126
0.30074,26.427
0.049718,41.594
0.059695,36.194
0.014565,137.6
0.17025,41.444
0.11337,24.32
0.01024,237.29
0.16466,21.221
0.081642,36.022
0.11426,31.18
0.14466,34.041
0.12943,48.585
0.38167,38.178
0.14626,19.706
0.13964,19.477
0.0083698,294.47
0.3505,84.8
0.11221,35.599
0.2191,19.219
0.1054,18.098
0.20747,38.682
0.16513,16.06
0.21719,29.915
0.025325,79.634
0.012151,125.37
0.059494,26.709
0.34556,23.803
0.2735,39.016
0.021231,133.8
0.21959,17.109
0.034184,66.638
0.004018,473.71
0.018752,115.4
0.094572,29.726
0.33406,41.36
0.02728,112.21
0.14966,13.991
0.093843,18.56
0.29567,17.087
0.27019,76.829
0.11964,23.788
0.20633,39.372
0.17402,9.3846
0.14967,13.604
0.37356,61.111
0.3457,36.077
0.12853,66.669
0.016732,104.34
0.066178,41.254
0.11455,24.34
0.095938,25.005
0.1214,36.499
0.0077859,283.94
0.097087,25.629
0.07707,20.7
0.026461,72.525
0.097059,40.54
0.075551,28.68
0.25014,39.44
0.94617,4.6661
0.28516,8.815
0.28748,102.99
0.1838,20.004
0.27081,22.764
0.30358,103.04
0.31406,81.567
0.32097,26.905
0.15782,17.981
0.33822,42.495
0.25316,27.75
0.16214,20.36
0.014293,147.21
0.11011,24.528
0.01464,186.06
0.072971,23.203
0.012983,130.69
0.031501,62.901
0.0078836,284.81
0.20531,20.267
0.32779,53.301
0.11723,25
0.20911,25.139
0.28931,29.918
0.364,102.99
0.24595,73.966
0.41077,53.754
0.1149,37.583
0.1794,14.229
0.16203,31.201
0.041738,46.19
0.2296,22.113
0.21962,38.713
0.161,37.195
0.0069438,419.74
0.065543,28.348
0.075638,35.563
0.18204,66.424
0.20261,16.116
0.085463,29.396
0.17859,28.009
0.2825,12.937
0.15617,17.28
0.16591,42.461
0.098965,20.664
0.055676,38.384
0.061433,28.61
0.32823,48.586
0.45026,51.622
0.060996,53.685
0.11542,16.456
0.62411,38.341
0.31069,32.317
0.19876,15.895
0.092057,20.826
0.10233,31.657
0.20128,44.916
0.063388,29.671
0.025842,78.881
0.021618,79.606
0.058274,44.141
0.097999,49.566
0.0069962,300.87
0.22678,19.592
0.20213,32.271
0.043549,79.231
0.19402,9.6036
0.19222,36.82
0.23912,23.743
0.17334,25.253
0.093141,16.305
0.1921,28.132
0.032654,81.418
0.097983,35.259
0.18397,14.144
0.12584,36.954
0.31949,9.9264
0.053361,39.852
0.16487,13.909
0.054612,55.39
0.1208,24.582
0.27536,10.402
0.11513,41.148
0.27329,56.708
0.065563,51.811
0.2618,37.343
0.030405,70.195
0.083923,50.069
0.20046,37.255
0.04139,60.18
0.45935,43.776
0.32674,33.433
0.15149,20.375
0.05073,48.26
0.36243,36.879
0.12535,25.923
0.26694,7.2226
0.57763,51.987
0.094354,26.873
0.060377,53.289
0.01219,192.57
0.35835,19.309
0.07426,33.083
0.24803,30.441
0.0068664,295.83
0.028063,7264.3
0.52811,52.806
0.27013,31.366
0.017737,132.53
0.20784,22.931
0.25324,16.883
0.23877,26.992
0.15627,17.637
0.23432,31.308
0.098651,21.923
0.16373,29.398
0.13463,26.591
0.20701,45.819
0.26792,46.324
0.40629,69.597
0.010606,149.02
0.12541,37.612
0.14428,25.315
0.45585,116.89
0.29992,63.604
0.20046,25.169
0.22711,22.319
0.35638,46.525
0.25837,43.147
0.086034,27.345
0.12738,52.724
0.30038,42.615
0.40826,18.47
0.2811,29.508
0.15857,11.87
0.16884,28.327
0.13842,18.582
0.2831,52.905
0.17836,25.551
0.14015,26.823
0.010148,207.98
0.026471,82.162
0.07741,36.151
0.20335,19.227
0.41319,38.873
0.12984,27.71
0.063241,39.901
0.021301,67.839
0.037676,72.552
0.17572,17.179
0.17708,28.999
0.054055,137.15
0.086494,52.623
0.0068347,320.9
0.044568,52.975
0.013553,59855
0.10114,29.124
0.0097196,174.32
0.14986,18.953
0.023375,109.12
0.22027,12.34
0.073801,36.638
0.16752,38.308
0.21868,12.75
0.136,21.074
0.076118,44.236
0.20879,21.191
0.050242,41.55
0.059244,34.976
0.013477,144.2
0.18921,17.476
0.085396,24.736
0.18695,43.849
0.036957,87.937
0.17495,22.407
0.17458,51.332
0.064737,54.565
0.043933,51.451
0.025335,117.06
0.013089,133.93
0.024284,97.84
0.24793,31.309
0.036752,68.431
0.30402,26.337
0.12099,19.697
0.28078,19.334
0.40203,43.781
0.23549,27.558
0.038776,48.91
0.16663,27.132
0.12805,30.253
0.13781,23.702
0.38028,24.393
0.024021,80.22
0.042114,41.353
0.071342,36.238
0.083254,40.186
0.25187,28.644
0.20321,22.524
0.27534,26.402
0.020185,103.43
0.28248,72.606
0.18662,27.016
0.16513,17.428
0.17003,24.558
0.029851,71.977
0.16448,10.896
0.10943,28.254
0.010476,164.67
0.35844,36.919
0.10697,29.858
0.22421,39.833
0.12397,15.028
0.063148,33.518
0.012941,150.1
0.021496,102.08
0.040425,42.845
0.12161,29.685
0.035188,55.447
0.31143,24.422
0.029869,83.556
0.13809,15.184
0.11355,14.309
0.26471,13.324
0.014897,154.75
0.014403,127.23
0.061585,31.333
0.31049,23.607
0.14975,27.216
0.076403,47.411
0.27908,35.948
0.14137,25.342
0.3501,28.016
0.066503,27.987
0.11132,45.986
0.13927,26.515
0.024932,91.623
0.25886,32.929
0.075881,41.836
0.027778,81.88
0.080021,31.996
0.028664,117.55
0.077251,33.582
0.060604,48.446
0.28852,23.508
0.15877,20.636
0.11263,19.392
0.14823,13.148
0.040264,77.567
0.21923,27.616
0.23119,44.745
0.21321,21.251
0.087113,27.663
0.20406,14.17
0.11444,27.287
0.24197,17.872
0.036586,52.141
0.074275,43.959
0.072163,26.37
0.057713,51.274
0.025883,66.296
0.11696,33.033
0.011285,196.39
0.018291,134.26
0.16775,30.817
0.01515,107.22
0.35354,14.401
0.093261,33.721
0.17431,9.3636
0.086614,126.21
0.08644,28.044
0.026277,69.43
0.17592,22.742
0.26582,30.294
0.18409,50.153
0.010674,345.96
0.12231,28.771
0.11905,25.446
0.2966,29.34
0.21058,23.139
0.087657,27.714
0.008467,187.23
0.22284,37.307
0.40856,40.425
0.11171,29.887
0.14168,15.607
0.12556,31.2
0.41413,37.486
0.31755,36.932
0.10877,61.756
0.30632,25.023
0.084377,22.747
0.27891,12.021
0.18225,16.427
0.0065127,334.87
0.14935,29.352
0.093863,49.174
0.14803,24.527
0.10865,17.203
0.18574,17.546
0.052316,66.119
0.13115,29.603
0.23357,13.399
0.24803,15.766
0.22618,19.923
0.25215,19.009
0.13967,18.483
0.38732,51.814
0.1975,21.537
0.075026,56.202
0.046754,41.804
0.042161,80.532
0.10475,32.04
0.019663,143.48
0.058387,37.021
0.29449,35.105
0.73299,21.555
0.39526,57.643
0.31292,43.874
0.68589,49.047
0.2728,40.985
0.25166,45.194
0.09674,25.873
0.087435,38.906
0.32229,36.117
0.075725,104.11
0.26407,33.604
0.078903,45.123
0.34277,41.397
0.38676,58.044
0.44663,32.37
0.18355,35.535
0.050799,49.992
0.186,58.633
0.25176,19.569
0.20916,36.457
0.2528,24.209
0.09881,28.672
0.31312,24.992
0.32937,34.201
0.16648,25.761
0.12078,27.222
0.40274,51.35
0.3505,59.595
0.1136,36.204
0.10488,23.817
0.056832,37.353
0.10659,25.619
0.24028,10.929
0.10088,19.072
0.069228,22.95
0.23047,16.435
0.0080188,284.55
0.14246,27.85
0.32912,21.869
0.033148,84.234
